ï»¿"","Órgão","Unidade","Data","Empenho","Processo","Credor","Pago","Retido","Nota de Pagamento","CNPJ","DsEmpenho","DsItemDespesa"
"","08","0808","17/10/2019","377","1439","114.946.205-10 - JOÃO JOSÉ DE CARVALHO","R$184,80","R$0,00","1409","13320152000113","PARA FAZER FACE A DESPESA PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE RADIOTERAPIA ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD).","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","17/10/2019","340","1445","02.421.679/0001-18 - DIVIMED COMERCIO DE PRODUTOS HOSPITALARES LTDA","R$12.152,50","R$0,00","1415","13320152000113","PARA FAZER FACE A DESPESA NO FORNECIMENTO DE MATERIAL PENSO PARA ATENDER AS NECESSIDADES DA FARMACIA BÁSICA MUNICIPAL, CONFORME 2º ADITIVO DO PREGÃO Nº 018/2018 E CONTRATO Nº 087/2018.","33903200 - Material, Bem ou Serviço Para Distribuição Gratuita"
"","08","0808","17/10/2019","340","1446","02.421.679/0001-18 - DIVIMED COMERCIO DE PRODUTOS HOSPITALARES LTDA","R$10.418,25","R$0,00","1416","13320152000113","PARA FAZER FACE A DESPESA NO FORNECIMENTO DE MATERIAL PENSO PARA ATENDER AS NECESSIDADES DA FARMACIA BÁSICA MUNICIPAL, CONFORME 2º ADITIVO DO PREGÃO Nº 018/2018 E CONTRATO Nº 087/2018.","33903200 - Material, Bem ou Serviço Para Distribuição Gratuita"
"","08","0808","17/10/2019","339","1444","02.421.679/0001-18 - DIVIMED COMERCIO DE PRODUTOS HOSPITALARES LTDA","R$6.725,95","R$0,00","1414","13320152000113","PARA FAZER FACE A DESPESA NO FORNECIMENTO DE MATERIAL PENSO PARA ATENDER AS NECESSIDADES DO HOSPITAL MUNICIPAL MARIANA PENEDO, CONFORME 2º ADITIVO DO PREGÃO Nº 018/2018 E CONTRATO Nº 087/2018.","33903000 - Material de Consumo"
"","07","0707","17/10/2019","212","726","01.000.235/0001-46 - LUZIA SANTOS DE MATOS - EPP","R$1.035,03","R$0,00","726","30062339000183","PARA FAZER FACE A DESPESA NO FORNECIMENTO DE GÊNEROS ALIMENTÍCIOS PARA ATENDER Á MERENDA ESCOLAR DOS ALUNOS MATRICULADOS NAS UNIDADES DE ENSINO DO MUNICIPIO, CONFORME DISPENSA Nº 077/2019 E CONTRATO Nº 162/2019.","33903000 - Material de Consumo"
"","08","0808","17/10/2019","206","1447","96.827.563/0001-27 - MEDISIL COMERCIAL FARMACEUTICA E HOSPITALAR LTDA","R$7.754,60","R$0,00","1417","13320152000113","PARA FAZER FACE A DESPESA NO FORNECIMENTO DE MEDICAMENTOS PARA ATENDER AS NECESSIDADES DO HOSPITAL MUNICIPAL MARIANA PENEDO E CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS), CONFORME 1º ADITIVO DO PREGÃO Nº 018/2018 E CONTRATO Nº 094/2018.","33903000 - Material de Consumo"
"","08","0808","17/10/2019","167","1442","043.447.925-05 - TAMIRES DA SILVA FERREIRA","R$80,16","R$0,00","1412","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","17/10/2019","160","1440","000.507.025-21 - MARIA JESUS DOS SANTOS IRMÃ","R$16,80","R$0,00","1410","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","17/10/2019","159","1441","491.687.975-91 - MANOEL MOURA DE SANTANA","R$16,80","R$0,00","1411","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","09","0912","16/10/2019","74","430","16.298.499/0001-03 - LAR DONA RITINHA","R$5.500,00","R$0,00","416","17993326000160","PARA FAZER FACE A DESPESA PARA CONJUGAÇÃO DE ESFORÇOS ENTRE PODER PÚBLICO E A ORGANIZAÇÃO DA SOCIEDADE CIVIL NO SENTIDO DE OFERTAR AO MUNICIPIO O SERVIÇO DE ACOLHIMENTO INSTITUCIONAL, NA MODALIDADE DE ABRIGO INSTITUCIONAL PARA IDOSOS, CONFORME INEXIGIBILIDADE DE CHAMANDA PÚBLICA Nº 014-2019 E TERMO DE FOMENTO Nº 001-2019.","33504300 - Subvenções Sociais"
"","09","0912","16/10/2019","73","429","16.298.499/0001-03 - LAR DONA RITINHA","R$6.800,00","R$0,00","415","17993326000160","PARA FAZER FACE A DESPESA PARA CONJUGAÇÃO DE ESFORÇOS ENTRE PODER PÚBLICO E A ORGANIZAÇÃO DA SOCIEDADE CIVIL NO SENTIDO DE OFERTAR AO MUNICIPIO O SERVIÇO DE ACOLHIMENTO INSTITUCIONAL, NA MODALIDADE DE ABRIGO INSTITUCIONAL PARA IDOSOS, CONFORME INEXIGIBILIDADE DE CHAMANDA PÚBLICA Nº 014-2019 E TERMO DE FOMENTO Nº 001-2019.","33504300 - Subvenções Sociais"
"","08","0808","16/10/2019","63","1438","26.763.827/0001-40 - SILVANO DE SANTANA COELHO 00750240555","R$9.505,88","R$0,00","1488","13320152000113","PARA FAZER FACE A DESPESA NO FORNECIMENTO DE GÊNEROS ALIMENTICIOS (NÃO PERECÍVEIS. HORTIFRUTI E CARNES) PARA ATENDER AS NECESSIDADES DO HOSPITAL MUNICIPAL MARIANA PENEDO E CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS), CONFORME 1º ADITIVO DO PREGÃO Nº 008-2018 E CONTRATO Nº 046-2018.","33903000 - Material de Consumo"
"","08","0808","16/10/2019","376","1434","052.017.385-67 - CLEMILDA JESUS DOS SANTOS","R$16,80","R$0,00","1405","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE CONSULTA COM MÉDICO ESPEZIALIZADO ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD).","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","359","1436","006.200.725-47 - MARIA NEIDE DE JESUS","R$84,00","R$0,00","1407","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","352","1419","005.978.675-26 - FRANCISCA JESUS DOS SANTOS","R$67,20","R$0,00","1390","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE  2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","332","1424","944.032.015-04 - OSVALDINA MARIA DE JESUS","R$123,32","R$0,00","1395","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","284","1433","058.797.635-79 - THAMIRES DAMASCENA FARIAS","R$16,80","R$0,00","1404","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","268","1430","165.706.345-34 - ROSAMELIA SOLANGE DAS CHAGAS","R$149,64","R$0,00","1401","13320152000113","PARA FAZER FACE O PAGAMENTO AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE  DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","253","1425","855.436.244-68 - JOSÉ PEREIRA DA SILVA","R$33,60","R$0,00","1396","13320152000113","LIQUIDADO PARA PAGAMENTO AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","250","1432","022.722.415-90 - VALDIRENE REIS SOUZA","R$16,80","R$0,00","1403","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","03","0303","16/10/2019","235","1515","40.645.707/0001-70 - INSTITUTO DE ESTUDOS PESQUISAS E DESENVOLVIMENTO MUNICIPAL LTDA - ME","R$54.638,00","R$0,00","1529","13810312000102","PARA FAZER FACE A DESPESA NA PRESTAÇÃO DE SERVIÇOS NA TERCEIRAZAÇÃO DE MÃO DE OBRA NA ATIVIDADES DE VIGIAS, SERVENTE, PORTEIRO, SERVIÇOS GERAIS, SECRETARIO E DIGITADOR PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO, CONFORME 3º ADITIVO DO PREGÃO 018-2015 E CONTRATO Nº 107-2015.","33903900 - Outros Serviços de Terceiros - Pessoa Jurídica"
"","03","0303","16/10/2019","234","1514","40.645.707/0001-70 - INSTITUTO DE ESTUDOS PESQUISAS E DESENVOLVIMENTO MUNICIPAL LTDA - ME","R$81.957,00","R$8.878,68","1528","13810312000102","PARA FAZER FACE A DESPESA NA PRESTAÇÃO DE SERVIÇOS NA TERCEIRAZAÇÃO DE MÃO DE OBRA NA ATIVIDADES DE VIGIAS, SERVENTE, PORTEIRO, SERVIÇOS GERAIS, SECRETARIO E DIGITADOR PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO, CONFORME 3º ADITIVO DO PREGÃO 018-2015 E CONTRATO Nº 107-2015.","33903400 - Outras Despesas de Pessoal Decorrentes de Contratos de Terceirização"
"","07","0707","16/10/2019","196","725","11.125.886/0001-16 - DINFO SERVIÇOS DE INTERNET LTDA","R$3.150,00","R$63,00","725","30062339000183","PARA FAZER FACE A DESPESA NA PRESTAÇÃO DE SERVIÇOS NO FORNECIMENTO DE LINK DE INTERNET (70 MEGABYTE) DEDICADA PARA PROVER ACESSO À INTERNET DE ALTA VELOCIDADE PARA ATENDER AS NECESSIDADES DAS ESCOLAS MUNICIPAIS DOS POVOADOS JUNTO A SECRETARIA DE EDUCAÇÃO, CONFORME 1º ADITIVO DO PREGÃO Nº 027/2018 E CONTRATO Nº 135/2018.","33904000 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica"
"","08","0808","16/10/2019","174","1435","021.283.795-80 - MARIA ZULEIDE DOS SANTOS DIAS","R$73,46","R$0,00","1406","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","169","1431","950.272.625-15 - MARLEIDE NASCIMENTO DE ANDRADE","R$67,20","R$0,00","1402","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","162","1423","892.436.685-87 - MARIA LEIDE DOS SANTOS","R$16,80","R$0,00","1394","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","158","1422","864.492.385-42 - LUCINEIDE DE CARVALHO FERREIRA","R$16,80","R$0,00","1393","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","157","1429","042.338.645-08 - LEONELLA DE ANDRADE ALVES","R$33,60","R$0,00","1400","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","156","1437","863.157.735-91 - JUCINEIDE PIMENTEL DE JESUS SOUSA","R$16,80","R$0,00","1408","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","152","1420","065.801.535-47 - JOSE MARLOS DA SILVA MATA","R$16,80","R$0,00","1391","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","150","1421","000.989.345-89 - JOSE HUGO SOUZA DE JESUS","R$184,99","R$0,00","1392","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","144","1428","049.516.015-67 - GRACIETE FERREIRA PEREIRA","R$184,99","R$0,00","1399","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","142","1427","895.040.895-34 - FRANCISCO JESUS DE SOUZA","R$16,80","R$0,00","1398","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","138","1418","268.815.005-72 - ANTONIO VITOR DE JESUS NETO","R$50,40","R$0,00","1389","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","16/10/2019","136","1426","428.516.615-15 - ANA FERREIRA DOS SANTOS","R$16,80","R$0,00","1397","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","03","0303","16/10/2019","1","1516","13.504.675/0001-10 - EMBASA - EMPRESA BAIANA DE AGUAS E SANEAMENTO S/A","R$4.303,72","R$0,00","1530","13810312000102","PARA FAZER FACE ÀS DESPESAS COM CONSUMO DE ÀGUA PARA OS DIVERSOS SETORES DA SECRETARIA MUNICIPAL ADMINISTRAÇÃO, DURANTE O EXERCICIO DE 2019.","33903900 - Outros Serviços de Terceiros - Pessoa Jurídica"
"","03","0303","15/10/2019","7","1512","33.000.118/0005-00 - OI TELEMAR NORTE LESTE S/A.","R$914,52","R$0,00","1526","13810312000102","PARA FAZER FACE A DESPESA COM USO DE LINHAS TELEFÔNICAS DA CONCESSIONÁRIA OI TELEMAR DOS DIVERSOS SETORES DA PREFEITURA MUNICIPAL DE TUCANO, DURANTE O EXERCICIO DE 2019.","33903900 - Outros Serviços de Terceiros - Pessoa Jurídica"
"","08","0808","15/10/2019","6","1415","15.180.961/0001-00 - LIGA BAHIANA CONTRA O CANCER","R$1.100,00","R$0,00","1450","13320152000113","PARA FAZER FACE A DESPESA COM CONTRIBUIÇÃO EM FAVOR DA LIGA BAIANA CONTRA O CANCER, MANTENEDORA DO HOSPITAL ARISTIDEZ MALTEZ, JUNTO A ESTE MUNICÍPIO, CONFORME TERMO DE CONTRATO, DURANTE O EXERCÍCIO DE 2019.","33903900 - Outros Serviços de Terceiros - Pessoa Jurídica"
"","08","0808","15/10/2019","5","1413","33.000.118/0005-00 - OI TELEMAR NORTE LESTE S/A.","R$1.296,52","R$0,00","1387","13320152000113","PARA FAZER FACE A DESPESA COM USO DE LINHAS TELEFÔNICAS DA CONCESSIONÁRIA OI TELEMAR DOS DIVERSOS SETORES DA SECRETARIA MUNICIPAL DE SAÚDE, DURANTE O EXERCICIO DE 2019.","33903900 - Outros Serviços de Terceiros - Pessoa Jurídica"
"","03","0303","15/10/2019","405","1510","23.221.699/0001-15 - GPI SISTEMAS LTDA - ME","R$7.720,00","R$0,00","1524","13810312000102","PARA FAEZR FACE A DESPESA NA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE SISTEMA E LICENÇA DE USO DE SOFTWARE GERENCIAL COM ACOMPANHAMENTO OPERACIONAL DOS SERVIDORES E ATUALIZAÇÕES DAS VERSÕES PARA MUNICIPIO DE TUCANO, CONFORME 3º ADITIVO DO PREGÃO Nº 004/2017 E CONTRATO Nº 088/2017.","33904000 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica"
"","02","0202","15/10/2019","390","1509","10.442.698/0001-59 - IBDM MODERNIZACAO, ASSESSORIA E CONSULTORIA LTDA","R$4.045,00","R$138,45","1523","13810312000102","PARA FAZER FACE A DESPESA NA PRESTAÇÃO DE SERVIÇOS DE PUBLICAÇÃO DE ATOS OFICIAIS EM JORNAL DIÁRIO DE GRANDE CIRCULAÇÃO NO ESTADO DA BAHIA E NO DIÁRIO OFICIAL DA UNIÃO E LOCAÇÃO DE SISTEMA PARA ATENDER A LEI DE ACESSO A INFORMAÇÃO DO DIÁRIO OFICIAL DO MUNICIPIO, CONFORME PREGÃO Nº 027/2019 E CONTRATO Nº 132/2019","33903900 - Outros Serviços de Terceiros - Pessoa Jurídica"
"","03","0303","15/10/2019","380","1511","00.530.690/0001-90 - AD WAVE INFORMATICA LTDA - ME","R$2.850,00","R$0,00","1525","13810312000102","PARA FAZER FACE A DESPESA NA PRESTAÇÃO DE SERVIÇOS NO FORNECIMENTO DE LINK DE INTERNET (76 MEGABYTE) DEDICADA PARA PROVER ACESSO À INTERNET DE ALTA VELOCIDADE PARA ATENDER AS NECESSIDADES DOS DIVERSOS SETORES DA PREFEITURA MUNICIPAL DE TUCANO/BA, CONFORME 1º ADITIVO DO PREGÃO Nº 027/2018 E CONTRATO Nº 134/2018.","33904000 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica"
"","08","0808","15/10/2019","375","1397","023.203.798-19 - MARINHO JOSE DE SOUSA","R$16,80","R$0,00","1371","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE CONSULTA COM MÉDICO ESPEZIALIZADO ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD).","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","15/10/2019","337","1404","026.905.365-44 - ROMUALDA ANDRADE DO NASCIMENTO","R$235,20","R$0,00","1378","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","15/10/2019","335","1408","008.620.595-18 - MARIA APARECIDA DOS SANTOS SOUZA","R$201,60","R$0,00","1382","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","15/10/2019","334","1403","648.047.125-34 - MAGNALDO GUIMARAES DOS SANTOS","R$218,40","R$0,00","1377","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","15/10/2019","333","1400","939.749.735-91 - JOSEFA GONÇALVES LISBOA","R$218,40","R$0,00","1374","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","08","0808","15/10/2019","320","1416","00.530.690/0001-90 - AD WAVE INFORMATICA LTDA - ME","R$900,00","R$0,00","1486","13320152000113","PARA FAZER FACE A DESPESA NA PRESTAÇÃO DE SERVIÇOS NO FORNECIMENTO DE LINK DE INTERNET (24 MEGABYTE) DEDICADA PARA PROVER ACESSO À INTERNET DE ALTA VELOCIDADE PARA ATENDER AS NECESSIDADES DAS UNIDADES BÁSICAS DE SAÚDE JUNTO A SECRETARIA DE SAÚDE, CONFORME 1º ADITIVO DO PREGÃO Nº 027/2018 E CONTRATO Nº 134/2018.","33904000 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica"
"","08","0808","15/10/2019","319","1417","00.530.690/0001-90 - AD WAVE INFORMATICA LTDA - ME","R$2.175,00","R$0,00","1487","13320152000113","PARA FAZER FACE A DESPESA NA PRESTAÇÃO DE SERVIÇOS NO FORNECIMENTO DE LINK DE INTERNET (58 MEGABYTE) DEDICADA PARA PROVER ACESSO À INTERNET DE ALTA VELOCIDADE PARA ATENDER AS NECESSIDADES DOS DIVERSOS SETORES DA SECRETARIA MUNICIPAL DE SAÚDE, CONFORME 1º ADITIVO DO PREGÃO Nº 027/2018 E CONTRATO Nº 134/2018.","33904000 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica"
"","08","0808","15/10/2019","3","1414","13.504.675/0001-10 - EMBASA - EMPRESA BAIANA DE AGUAS E SANEAMENTO S/A","R$10.618,34","R$0,00","1388","13320152000113","PARA FAZER FACE A DESEPSA NO FORNECIMENTO DE ÁGUA PARA O HOSPITAL MUNICIPAL, DURANTE O EXERCICIO DE 2019","33903900 - Outros Serviços de Terceiros - Pessoa Jurídica"
"","08","0808","15/10/2019","264","1396","008.264.445-47 - ADENILDA PIMENTAL MIRANDA","R$495,90","R$0,00","1370","13320152000113","PARA FAZER FACE AS DESPESAS PARA PAGAMENTO COM BENEFÍCIOS CONCEDIDO AO PACIENTE DURANTE PROCEDIMENTO DE HEMODIÁLISE ATRAVÉS DO PROGRAMA DE TRATAMENTO FORA DE DOMICÍLIO (TFD), DURANTE O EXERCICIO DE 2019","33904800 - Outros Auxílios Financeiros a Pessoas Físicas"
"","04","0404","15/10/2019","20","1513","14.305.759/0001-97 - UPB - UNIAO DOS MUNICIPIOS DA BAHIA","R$1.054,00","R$0,00","1553","13810312000102","PARA FAZER FACE AS DESPESAS COM CONTRIBUIÇÕES MENSAIS DESTE MUNICÍPIO, EM FAVOR DA UNIÃO DAS PREFEITURAS DA BAHIA - UPB, PARA O EXERCÍCIO DE 2019.","33904100 - Contribuições"
