ï»¿"","","Data","Processo","Origem","Favorecido","Conta Banco","Valor","NuCnpj","SqMovimentacao","TpRepasse"
"","","20/09/2019","314","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$184,39","13810312000102","1901","MB"
"","","20/09/2019","318","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$7.000,00","13810312000102","1961","MB"
"","","20/09/2019","317","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$22.000,00","13810312000102","1957","MB"
"","","20/09/2019","312","PREFEITURA DE TUCANO","TUCANO CAMARA MUNICIPAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$117.322,32","13810312000102","1895","MB"
"","","17/09/2019","310","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.100,00","13810312000102","1896","MB"
"","","17/09/2019","311","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$31.786,70","13810312000102","1905","MB"
"","","17/09/2019","1367","PREFEITURA DE TUCANO","UPB - UNIAO DOS MUNICIPIOS DA BAHIA","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.054,00","13810312000102","1412","NP"
"","","16/09/2019","387","FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL DE TUCANO","LAR DONA RITINHA","151815 - BB AG 44954 C/C - 15181-5 - TUCANOBL MAC FNAS","R$5.500,00","17993326000160","390","NP"
"","","16/09/2019","386","FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL DE TUCANO","LAR DONA RITINHA","152064 - BB AG 44954 C/C - 15206-4 - BLOCO DA PSEMC E PSEAC","R$6.800,00","17993326000160","389","NP"
"","","13/09/2019","309","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.000,00","13810312000102","1956","MB"
"","","12/09/2019","308","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$4.000,00","13810312000102","1960","MB"
"","","12/09/2019","307","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$2.000,00","13810312000102","1953","MB"
"","","12/09/2019","1335","PREFEITURA DE TUCANO","CONSORCIO PUBLICO DE DESENVOLVIMENTO SUSTENTAVEL DO TERRITORIO DO SISAL - CONSISAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$4.217,00","13810312000102","1358","NP"
"","","12/09/2019","1340","PREFEITURA DE TUCANO","MINISTERIO DO DESENVOLVIMENTO AGRARIO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$7.097,50","13810312000102","1364","NP"
"","","11/09/2019","305","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$3.000,00","13810312000102","1952","MB"
"","","11/09/2019","306","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$30.000,00","13810312000102","1959","MB"
"","","10/09/2019","304","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.000,00","13810312000102","1958","MB"
"","","10/09/2019","302","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$589,74","13810312000102","1907","MB"
"","","10/09/2019","303","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$6.000,00","13810312000102","1951","MB"
"","","10/09/2019","301","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$22.072,69","13810312000102","1904","MB"
"","","10/09/2019","300","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$31,31","13810312000102","1900","MB"
"","","10/09/2019","299","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$185.771,22","13810312000102","1897","MB"
"","","10/09/2019","298","PREFEITURA DE TUCANO","TUCANO CAMARA MUNICIPAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$150.000,00","13810312000102","1857","MB"
"","","10/09/2019","1314","PREFEITURA DE TUCANO","CONFEDERACAO NACIONAL DE MUNICIPIOS","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$1.536,00","13810312000102","1488","NP"
"","","03/09/2019","297","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$28.446,44","13810312000102","1903","MB"
"","","30/08/2019","295","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$8,69","13810312000102","1684","MB"
"","","30/08/2019","296","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$142,14","13810312000102","1691","MB"
"","","30/08/2019","294","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$119.748,39","13810312000102","1681","MB"
"","","29/08/2019","292","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$15.000,00","13810312000102","1721","MB"
"","","29/08/2019","293","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$34.000,00","13810312000102","1839","MB"
"","","27/08/2019","289","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$8.952,72","13810312000102","1725","MB"
"","","27/08/2019","290","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$8.731,07","13810312000102","1726","MB"
"","","27/08/2019","291","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$19.887,91","13810312000102","1727","MB"
"","","27/08/2019","288","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$13.809,77","13810312000102","1688","MB"
"","","27/08/2019","1254","PREFEITURA DE TUCANO","UPB - UNIAO DOS MUNICIPIOS DA BAHIA","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.054,00","13810312000102","1321","NP"
"","","22/08/2019","286","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.000,00","13810312000102","1720","MB"
"","","22/08/2019","287","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$3.000,00","13810312000102","1838","MB"
"","","21/08/2019","284","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$9.117,92","13810312000102","1723","MB"
"","","21/08/2019","285","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$11.858,00","13810312000102","1724","MB"
"","","21/08/2019","283","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.000,00","13810312000102","1719","MB"
"","","20/08/2019","280","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.000,00","13810312000102","1718","MB"
"","","20/08/2019","279","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$181,56","13810312000102","1690","MB"
"","","20/08/2019","278","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$35.336,35","13810312000102","1687","MB"
"","","20/08/2019","282","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.100,00","13810312000102","1854","MB"
"","","20/08/2019","281","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$3.000,00","13810312000102","1837","MB"
"","","20/08/2019","1228","PREFEITURA DE TUCANO","UPB - UNIAO DOS MUNICIPIOS DA BAHIA","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.054,00","13810312000102","1318","NP"
"","","20/08/2019","276","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$27.055,78","13810312000102","1680","MB"
"","","20/08/2019","277","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$3,94","13810312000102","1683","MB"
"","","20/08/2019","275","PREFEITURA DE TUCANO","TUCANO CAMARA MUNICIPAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$117.322,32","13810312000102","1664","MB"
"","","19/08/2019","274","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$2.000,00","13810312000102","1722","MB"
"","","16/08/2019","272","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$2.000,00","13810312000102","1717","MB"
"","","16/08/2019","273","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.000,00","13810312000102","1836","MB"
"","","15/08/2019","271","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.000,00","13810312000102","1835","MB"
"","","15/08/2019","270","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$30.000,00","13810312000102","1716","MB"
"","","13/08/2019","269","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$7.086,01","13810312000102","1686","MB"
"","","09/08/2019","268","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$492,21","13810312000102","1689","MB"
"","","09/08/2019","1164","PREFEITURA DE TUCANO","CONFEDERACAO NACIONAL DE MUNICIPIOS","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$1.536,00","13810312000102","1312","NP"
"","","09/08/2019","266","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$245.289,75","13810312000102","1679","MB"
"","","09/08/2019","265","PREFEITURA DE TUCANO","TUCANO CAMARA MUNICIPAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$150.000,00","13810312000102","1630","MB"
"","","09/08/2019","267","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$52,98","13810312000102","1682","MB"
"","","06/08/2019","262","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$24.395,70","13810312000102","1685","MB"
"","","06/08/2019","263","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$7.000,00","13810312000102","1715","MB"
"","","06/08/2019","264","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.000,00","13810312000102","1834","MB"
"","","05/08/2019","329","FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL DE TUCANO","LAR DONA RITINHA","151815 - BB AG 44954 C/C - 15181-5 - TUCANOBL MAC FNAS","R$5.500,00","17993326000160","339","NP"
"","","05/08/2019","328","FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL DE TUCANO","LAR DONA RITINHA","152064 - BB AG 44954 C/C - 15206-4 - BLOCO DA PSEMC E PSEAC","R$6.800,00","17993326000160","338","NP"
"","","01/08/2019","261","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.000,00","13810312000102","1714","MB"
"","","30/07/2019","260","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$14.000,00","13810312000102","1490","MB"
"","","30/07/2019","257","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$20.445,61","13810312000102","1454","MB"
"","","30/07/2019","258","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$99,38","13810312000102","1457","MB"
"","","30/07/2019","259","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$39.000,00","13810312000102","1485","MB"
"","","30/07/2019","256","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$136.780,34","13810312000102","1447","MB"
"","","23/07/2019","253","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$2.000,00","13810312000102","1484","MB"
"","","23/07/2019","252","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$9.627,83","13810312000102","1453","MB"
"","","23/07/2019","254","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$2.000,00","13810312000102","1489","MB"
"","","23/07/2019","255","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$13.000,00","13810312000102","1494","MB"
"","","23/07/2019","1086","PREFEITURA DE TUCANO","UPB - UNIAO DOS MUNICIPIOS DA BAHIA","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.054,00","13810312000102","1167","NP"
"","","19/07/2019","251","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$237,56","13810312000102","1456","MB"
"","","19/07/2019","250","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$46,89","13810312000102","1449","MB"
"","","19/07/2019","249","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$49.354,61","13810312000102","1446","MB"
"","","19/07/2019","248","PREFEITURA DE TUCANO","TUCANO CAMARA MUNICIPAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$117.322,32","13810312000102","1400","MB"
"","","16/07/2019","246","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$30.529,03","13810312000102","1452","MB"
"","","16/07/2019","247","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.100,00","13810312000102","1495","MB"
"","","16/07/2019","1058","PREFEITURA DE TUCANO","UPB - UNIAO DOS MUNICIPIOS DA BAHIA","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.054,00","13810312000102","1166","NP"
"","","15/07/2019","244","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$20.000,00","13810312000102","1488","MB"
"","","15/07/2019","245","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$3.000,00","13810312000102","1493","MB"
"","","15/07/2019","243","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.000,00","13810312000102","1482","MB"
"","","12/07/2019","241","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$2.000,00","13810312000102","1481","MB"
"","","12/07/2019","242","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$235.000,00","13810312000102","1492","MB"
"","","12/07/2019","240","PREFEITURA DE TUCANO","TUCANO CAMARA MUNICIPAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$150.000,00","13810312000102","1366","MB"
"","","12/07/2019","285","FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL DE TUCANO","LAR DONA RITINHA","151815 - BB AG 44954 C/C - 15181-5 - TUCANOBL MAC FNAS","R$5.500,00","17993326000160","281","NP"
"","","12/07/2019","284","FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL DE TUCANO","LAR DONA RITINHA","152064 - BB AG 44954 C/C - 15206-4 - BLOCO DA PSEMC E PSEAC","R$6.800,00","17993326000160","280","NP"
"","","10/07/2019","957","PREFEITURA DE TUCANO","CONFEDERACAO NACIONAL DE MUNICIPIOS","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$1.536,00","13810312000102","1168","NP"
"","","10/07/2019","993","PREFEITURA DE TUCANO","MINISTERIO DO DESENVOLVIMENTO AGRARIO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$7.097,50","13810312000102","962","NP"
"","","10/07/2019","234","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$137.057,63","13810312000102","1445","MB"
"","","10/07/2019","235","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$4,95","13810312000102","1448","MB"
"","","10/07/2019","238","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$40.000,00","13810312000102","1487","MB"
"","","10/07/2019","239","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$110.000,00","13810312000102","1491","MB"
"","","10/07/2019","237","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$50.000,00","13810312000102","1480","MB"
"","","10/07/2019","236","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$574,68","13810312000102","1455","MB"
"","","09/07/2019","233","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$3.667,41","13810312000102","1451","MB"
"","","03/07/2019","231","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$44.224,03","13810312000102","1450","MB"
"","","03/07/2019","232","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.000,00","13810312000102","1479","MB"
"","","01/07/2019","230","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$6.000,00","13810312000102","1486","MB"
"","","28/06/2019","227","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$32.000,00","13810312000102","1382","MB"
"","","28/06/2019","228","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$133.000,00","13810312000102","1383","MB"
"","","28/06/2019","229","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$540.000,00","13810312000102","1388","MB"
"","","28/06/2019","224","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$117.837,90","13810312000102","1212","MB"
"","","28/06/2019","225","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$33,52","13810312000102","1215","MB"
"","","28/06/2019","226","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$129,01","13810312000102","1222","MB"
"","","26/06/2019","223","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$10.755,72","13810312000102","1219","MB"
"","","26/06/2019","890","PREFEITURA DE TUCANO","UPB - UNIAO DOS MUNICIPIOS DA BAHIA","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.054,00","13810312000102","913","NP"
"","","25/06/2019","220","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$2.000,00","13810312000102","1274","MB"
"","","25/06/2019","221","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$21.000,00","13810312000102","1276","MB"
"","","25/06/2019","222","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$7.000,00","13810312000102","1278","MB"
"","","19/06/2019","219","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$188,64","13810312000102","1221","MB"
"","","19/06/2019","217","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$82.356,63","13810312000102","1211","MB"
"","","19/06/2019","218","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$1,13","13810312000102","1214","MB"
"","","19/06/2019","216","PREFEITURA DE TUCANO","TUCANO CAMARA MUNICIPAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$117.322,32","13810312000102","1198","MB"
"","","18/06/2019","214","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$30.257,74","13810312000102","1218","MB"
"","","18/06/2019","215","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.100,00","13810312000102","1338","MB"
"","","18/06/2019","864","PREFEITURA DE TUCANO","UPB - UNIAO DOS MUNICIPIOS DA BAHIA","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$1.054,00","13810312000102","912","NP"
"","","17/06/2019","213","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$19.800,00","13810312000102","1223","MB"
"","","17/06/2019","212","PREFEITURA DE TUCANO","TUCANO CAMARA MUNICIPAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$150.000,00","13810312000102","1197","MB"
"","","11/06/2019","211","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$3.938,42","13810312000102","1217","MB"
"","","10/06/2019","210","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$585,71","13810312000102","1220","MB"
"","","10/06/2019","208","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$192.761,59","13810312000102","1210","MB"
"","","10/06/2019","209","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$43,74","13810312000102","1213","MB"
"","","10/06/2019","849","PREFEITURA DE TUCANO","CONFEDERACAO NACIONAL DE MUNICIPIOS","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$1.536,00","13810312000102","909","NP"
"","","06/06/2019","205","PREFEITURA DE TUCANO","SECRETARIA MUNICIPAL DE EDUCACAO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.000,00","13810312000102","1273","MB"
"","","06/06/2019","207","PREFEITURA DE TUCANO","FUNDO ASSISTENCIA SOCIAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.000,00","13810312000102","1277","MB"
"","","06/06/2019","206","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$155.000,00","13810312000102","1275","MB"
"","","04/06/2019","204","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77852 - BB AG 44954 C/C - 7785-2 - ICMS","R$35.867,02","13810312000102","1216","MB"
"","","31/05/2019","811","PREFEITURA DE TUCANO","CONSORCIO PUBLICO DE DESENVOLVIMENTO SUSTENTAVEL DO TERRITORIO DO SISAL - CONSISAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$4.217,00","13810312000102","769","NP"
"","","30/05/2019","199","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","150746 - BB AG 44954 C/C - 15074-6 - FPM","R$137.901,73","13810312000102","1002","MB"
"","","30/05/2019","200","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","15072X - BB AG 44954 C/C - 15072-X - ITR","R$5,25","13810312000102","1005","MB"
"","","30/05/2019","201","PREFEITURA DE TUCANO","FUNDO SAUDE TUCANO","77860 - BB AG 44954 C/C - 7786-0 - IPI","R$111,09","13810312000102","1012","MB"
